470,16244,,3,29,22.03,1,49,30,32.5,4.67,
471,16245,,3,29,22.19,0,62,56,18.4,4.71,
472,16322,,3,30,24.48,1,11,20,11.3,5.14,
473,16335,,3,30,34.48,1,47,59,42.6,4.36,
474,16341,,3,30,37.05,0,5,4,30.6,4.74,
475,16369,,3,30,52.37,1,12,56,12.1,4.14,
476,16499,,3,32,26.3,1,46,3,25.4,5.3,
477,16511,,3,32,35.93,1,9,22,24.8,5.76,
478,16537,,3,32,56.42,0,9,27,29.9,3.72,K2V
479,16611,,3,33,47.25,0,21,37,58.1,4.26,B9V
480,16664,,3,34,26.62,1,24,27,52.1,5.95,
481,16803,,3,36,17.39,0,17,28,1.3,5.24,
482,16826,,3,36,29.36,1,48,11,33.7,4.32,
483,16852,,3,36,52.52,1,0,24,10.2,4.29,
484,16859,,3,36,58.03,1,23,12,40,6.72,
485,16870,,3,37,5.68,0,40,16,28.2,4.57,
486,17007,,3,38,47.66,0,27,56,35.2,6.01,
487,17027,,3,39,1.13,0,5,37,32.5,5.97,
488,17103,,3,39,51.14,1,3,3,24.6,5.55,
489,17167,,3,40,38.33,0,5,12,38.5,5.53,
490,17181,,3,40,46.3,1,25,19,46.3,6.11,
491,17304,,3,42,14.9,0,31,56,18.2,4.99,
492,17309,,3,42,18.94,1,19,42,1,5.68,
493,17313,,3,42,22.64,1,33,57,54.1,4.97,
494,17351,,3,42,50.12,0,37,18,48,4.59,
495,17358,,3,42,55.48,1,47,47,15.6,3.01,B5III SB
496,17378,,3,43,14.96,0,9,45,54.7,3.52,K0IV
497,17408,,3,43,47.14,1,19,39,54.6,6.13,
498,17440,,3,44,11.55,0,64,48,25.5,3.84,K0IV SB
499,17448,Atik,3,44,19.13,1,32,17,17.8,3.84,B1III
500,17457,,3,44,30.51,0,1,9,47.1,5.24,
501,17489,Celaeno,3,44,48.2,1,24,17,22.5,5.45,
502,17499,Electra,3,44,52.52,1,24,6,48.4,3.72,
503,17506,,3,44,56.46,0,0,17,48.2,5.56,
504,17527,,3,45,9.73,1,24,50,21.7,5.66,
505,17529,,3,45,11.64,1,42,34,42.8,3.77,
506,17531,Taygeta,3,45,12.48,1,24,28,2.6,4.3,
507,17563,,3,45,40.43,1,6,3,0.1,5.34,
508,17573,Maia,3,45,49.59,1,24,22,4.3,3.87,
509,17579,Asterope,3,45,54.46,1,24,33,16.6,5.76,
510,17588,,3,46,2.89,1,24,31,40.8,6.43,
511,17593,,3,46,8.5,0,12,6,6.2,4.43,
512,17608,Merope,3,46,19.56,1,23,56,54.5,4.14,
513,17618,,3,46,27.42,0,29,20,17.4,5.91,
514,17651,,3,46,50.99,0,23,14,54.4,4.22,F3/F5V
515,17678,,3,47,14.23,0,74,14,21.3,3.26,M2III
516,17702,Alcyone,3,47,29.06,1,24,6,18.9,2.85,
517,17717,,3,47,39.62,0,23,52,29.3,5.24,
518,17738,,3,47,56.02,0,30,10,2.4,5.52,
519,17771,,3,48,16.25,1,11,8,36.1,5.08,
520,17847,Atlas,3,49,9.73,1,24,3,12.7,3.62,B8III
521,17851,Pleione,3,49,11.2,1,24,8,12.6,5.05,
522,17874,,3,49,27.28,0,36,12,0.4,4.17,G8III
523,17886,,3,49,32.7,1,33,5,29,5.14,
524,17959,,3,50,21.48,1,71,19,56.5,4.59,A2IVn
525,18089,,3,52,0.22,1,6,32,5.7,5.66,
526,18141,,3,52,41.65,0,5,21,40.5,5.48,
527,18213,,3,53,38.92,0,34,43,56.3,5.11,
528,18216,,3,53,42.68,0,24,36,44,4.64,
529,18246,,3,54,7.92,1,31,53,1.2,2.84,B1Ib
530,18255,,3,54,17.49,0,2,57,17,4.46,
531,18453,,3,56,36.44,1,50,41,44.5,5.28,
532,18471,,3,56,52.03,1,22,28,41.7,5.62,
533,18485,,3,57,3.8,1,23,10,32.1,6.05,
534,18532,,3,57,51.22,1,40,0,37,2.9,B0.5V
535,18543,Zaurak,3,58,1.73,0,13,30,29.7,2.97,
536,18597,,3,58,44.74,0,61,24,0.5,4.56,M2III
537,18614,Menkib,3,58,57.9,1,35,47,27.7,3.98,O7.5Iab:
538,18673,,3,59,55.48,0,24,0,58.5,4.62,
539,18724,,4,0,40.82,1,12,29,25.4,3.41,B3V + A
540,18744,,4,0,53.81,0,62,9,33.7,4.48,
541,18772,,4,1,18.07,0,61,4,44.6,4.97,
542,18788,,4,1,32.03,0,1,32,58.7,5.28,
543,18907,,4,3,9.38,1,5,59,21.5,3.91,
544,18957,,4,3,44.6,1,5,26,8.3,5.32,
545,19009,,4,4,21.67,1,24,6,21.7,5.46,
546,19038,,4,4,41.66,1,22,4,55.4,4.36,
547,19076,,4,5,20.15,1,22,0,33.2,5.9,
548,19167,,4,6,35.06,1,50,21,4.9,4.25,
549,19171,,4,6,36.4,1,27,36,0.1,5.18,
550,19205,,4,7,0.52,1,29,0,4.6,5.21,
551,19302,,4,8,15.46,1,37,43,40.7,6.07,
552,19335,,4,8,36.49,1,38,2,24.8,5.52,
553,19343,,4,8,39.67,1,47,42,45.3,3.96,
554,19388,,4,9,9.9,1,19,36,33.5,5.51,
555,19483,,4,10,22.52,0,6,55,25.8,5.44,
556,19513,,4,10,49.88,1,26,28,51.7,5.39,
557,19515,,4,10,50.43,0,41,59,37.5,4.93,
558,19554,,4,11,20.2,1,5,31,22.9,5.71,
559,19587,Beid,4,11,51.93,0,6,50,16,4.04,
560,19719,,4,13,33.11,1,7,42,57.7,5.29,
561,19740,,4,13,56.39,1,9,15,50,4.84,
562,19747,,4,14,0.08,0,42,17,37.9,3.85,K1III
563,19777,,4,14,23.69,0,10,15,21.2,4.87,
564,19780,,4,14,25.43,0,62,28,26.3,3.33,G7III
565,19811,,4,14,53.31,1,40,29,1.4,4.67,
566,19812,,4,14,53.86,1,48,24,33.7,4.12,
567,19849,Keid,4,15,17.64,0,7,38,40.4,4.43,
568,19860,,4,15,32.05,1,8,53,32.7,4.27,
569,19877,,4,15,46.21,1,15,24,2.7,6.31,
570,19893,,4,16,1.49,0,51,29,13.5,4.26,F4III
571,19921,,4,16,29.08,0,59,18,6.3,4.44,K2IV
572,19990,,4,17,15.69,1,20,34,43.5,4.93,
573,20020,,4,17,40.27,0,63,15,19.8,5.88,
574,20042,,4,17,53.62,0,33,47,54,3.55,B9V
575,20049,,4,17,59.18,0,80,12,51.1,5.67,
576,20070,,4,18,14.58,1,50,17,44.3,4.6,
577,20087,,4,18,23.14,1,21,34,45.8,5.64,
578,20171,,4,19,26.08,1,21,8,32.7,5.5,
579,20186,,4,19,36.69,1,21,46,24.9,5.34,
580,20205,,4,19,47.53,1,15,37,39.7,3.65,G8III
581,20219,,4,19,57.63,1,14,2,6.9,5.58,
582,20250,,4,20,21.23,1,27,21,3.4,4.97,
583,20252,,4,20,24.66,1,34,34,0.3,4.93,
584,20261,,4,20,36.24,1,15,5,43.8,5.26,
585,20297,,4,20,58.03,0,81,34,48.8,5.78,
586,20354,,4,21,33.15,1,46,29,56.3,4.8,
587,20384,,4,21,53.22,0,63,23,12.5,5.24,
588,20400,,4,22,3.45,1,14,4,38.1,5.72,
589,20430,,4,22,34.93,1,25,37,45.7,5.38,
590,20455,,4,22,56.03,1,17,32,33.3,3.77,G8III
591,20484,,4,23,25,1,16,46,38.4,5.64,
592,20507,,4,23,40.88,0,3,44,43.2,5.17,
593,20522,,4,23,51.84,1,9,27,39.5,5.1,
594,20533,,4,23,59.76,1,24,18,3.7,6.34,
595,20535,,4,24,2.17,0,34,1,1.2,3.97,K4III
596,20542,,4,24,5.69,1,17,26,39.2,4.8,
597,20579,,4,24,29.14,1,34,7,51,5.73,
598,20591,,4,24,37.42,1,33,57,35.6,5.77,
599,20635,,4,25,22.1,1,22,17,38.3,4.21,
600,20641,,4,25,24.94,1,22,12,0.4,5.27,
601,20648,,4,25,29.32,1,17,55,40.8,4.3,A2IV
602,20661,,4,25,37.25,1,15,56,27.9,6.44,
603,20711,,4,26,18.39,1,22,48,49.3,4.28,
604,20713,,4,26,20.67,1,15,37,6,4.48,
605,20732,,4,26,36.38,1,14,42,49.9,4.69,
606,20789,,4,27,17.45,1,22,59,46.9,5.53,
607,20873,,4,28,23.34,1,14,44,27.7,5.9,
608,20877,,4,28,26.37,1,16,21,34.7,4.96,
609,20885,,4,28,34.43,1,15,57,44,3.84,
610,20889,Ain,4,28,36.93,1,19,10,49.9,3.53,K0III
611,20894,,4,28,39.67,1,15,52,15.4,3.4,A7III
612,20901,,4,28,50.1,1,13,2,51.5,5.02,
613,20995,,4,30,8.53,1,15,38,16.4,5.58,
614,21036,,4,30,37.3,1,13,43,28,5.4,
615,21039,,4,30,38.83,1,15,41,31,5.47,
616,21060,,4,30,50.1,0,44,57,13.5,5.07,B2IV-V
617,21137,,4,31,51.69,1,15,51,5.9,6.01,
618,21139,,4,31,52.67,0,0,2,38.4,4.91,
619,21148,,4,32,1.84,1,53,54,39,5.78,
620,21242,,4,33,24.9,1,43,3,50,6.09,
621,21248,,4,33,30.63,0,29,45,57,4.49,
622,21273,,4,33,50.86,1,14,50,40.2,4.65,
623,21278,,4,33,54.73,0,6,44,20,5.71,
624,21281,,4,33,59.72,0,55,2,42,3.3,A0V:
625,21296,,4,34,11.64,0,8,13,52.9,5.2,
626,21393,,4,35,33.07,0,30,33,44.3,3.81,G8III
627,21402,,4,35,39.23,1,10,9,39.3,4.25,
628,21421,Aldebaran,4,35,55.2,1,16,30,35.1,0.87,K5III
629,21444,,4,36,19.14,0,3,21,8.8,3.93,B2III SB
630,21476,,4,36,41.43,1,41,15,53.5,4.25,
631,21547,,4,37,36.11,0,2,28,24.2,5.22,
632,21588,,4,38,9.38,1,16,2,0.2,5.78,
633,21589,,4,38,9.4,1,12,30,39.1,4.27,
634,21594,,4,38,10.87,0,14,18,12.9,3.86,K1III
635,21673,,4,39,9.2,1,15,48,0.1,5.08,
636,21683,,4,39,16.45,1,15,55,4.9,4.67,
637,21727,,4,39,54.69,1,53,4,46.5,5.07,
638,21730,,4,39,58.03,1,53,28,23.7,5.36,
639,21735,,4,40,3.42,1,12,11,51.5,5.45,
640,21763,,4,40,26.49,0,19,40,16.5,4.32,
641,21770,,4,40,33.82,0,41,51,48.9,4.44,F2V
642,21861,,4,42,3.45,0,37,8,41.2,5.04,F3V
643,21881,,4,42,14.7,1,22,57,25.1,4.27,B3V
644,21914,,4,42,46.46,0,50,28,53.1,5.3,
645,21928,,4,42,54.3,1,43,21,55,5.3,
646,21949,,4,43,3.95,0,70,55,52,5.53,B9IV
647,21961,,4,43,13.75,1,24,5,20.3,6.18,
648,21986,,4,43,34.73,0,8,47,39.3,5.98,
649,22024,,4,44,5.32,0,8,30,12.9,5.78,
650,22040,,4,44,21.12,0,59,43,58.2,5.28,
651,22109,,4,45,30.14,0,3,15,16.6,4.01,B5IV
652,22263,,4,47,36.21,0,16,56,5.5,5.49,
653,22280,,4,47,49.56,0,30,1,14.2,6.35,
654,22287,,4,48,0.22,1,56,45,27.1,5.29,
655,22325,,4,48,32.53,0,16,19,46.5,5.76,
656,22441,,4,49,44.08,1,15,54,15.3,6.09,
657,22449,,4,49,50.14,1,6,57,40.5,3.19,F6V
658,22453,,4,49,54.67,1,37,29,17.5,4.89,
659,22479,,4,50,11.59,0,16,13,2.2,5.03,
660,22509,,4,50,36.72,1,8,54,0.9,4.35,A1Vn
661,22531,,4,50,55.39,0,53,27,42.2,5.58,
662,22534,,4,50,56.58,0,53,27,35.7,6.42,
663,22549,,4,51,12.37,1,5,36,18.4,3.68,B2III SB
664,22565,,4,51,22.41,1,18,50,23.8,5.08,
665,22667,,4,52,31.96,1,14,15,2.8,4.71,
666,22678,,4,52,38,1,36,42,11.5,4.79,
667,22701,,4,52,53.68,0,5,27,9.9,4.36,A9IV
668,22730,,4,53,22.76,1,2,30,29.8,5.33,M1III
669,22783,,4,54,3.01,1,66,20,33.6,4.26,O9.5Ia SB:
670,22797,,4,54,15.1,1,2,26,26.4,3.71,
671,22833,,4,54,46.91,1,11,25,33.5,5.18,
672,22845,,4,54,53.7,1,10,9,4.1,4.64,A0V
673,22854,,4,55,3.14,1,55,15,32.9,5.52,
674,22871,,4,55,11.14,0,74,56,13.2,5.47,
675,22957,,4,56,22.32,1,13,30,52.5,4.06,
676,22958,,4,56,24.19,0,5,10,16.9,5.5,
677,23015,,4,56,59.62,1,33,9,58.1,2.69,K3IIvar
678,23040,,4,57,17.22,1,53,45,7.5,4.43,
679,23068,,4,57,48.65,1,23,56,54.9,5.79,
680,23088,,4,58,9.38,1,25,3,1.9,5.79,
681,23123,,4,58,32.9,1,1,42,50.5,4.47,K2IIvar
682,23148,,4,58,50.99,0,82,28,13.9,5.84,
683,23179,,4,59,15.38,1,37,53,25.7,4.93,
684,23216,,4,59,46.34,1,53,9,19.7,6.09,
685,23221,,4,59,50.44,0,10,15,46.8,5.39,
686,23231,,4,59,55.71,0,12,32,13.9,4.78,
687,23261,,5,0,18.35,1,39,23,40.9,5.95,
688,23268,,5,0,23.21,1,39,39,16.8,6.46,
689,23364,,5,1,26.34,0,7,10,26.3,4.8,
690,23416,,5,1,58.13,1,43,49,23.9,3.03,
691,23453,,5,2,28.68,1,41,4,33.2,3.69,K4II comp
692,23467,,5,2,43,0,71,18,51.6,5.3,
693,23474,,5,2,44.94,0,22,47,42.3,5.74,
694,23482,,5,2,48.73,0,49,9,5.3,5.37,
695,23497,,5,3,5.7,1,21,35,24.2,4.62,
696,23522,,5,3,25.1,1,60,26,32.2,4.03,
697,23595,,5,4,24.31,0,35,28,58.3,4.55,
698,23596,,5,4,26.14,0,35,42,18.7,6.32,
699,23607,,5,4,34.14,1,15,24,15.1,4.65,
700,23649,,5,4,57.95,0,49,34,40.2,5.05,
701,23685,,5,5,27.65,0,22,22,15.1,3.19,K4III
702,23693,,5,5,30.69,0,57,28,22.8,4.71,
703,23734,,5,6,8.46,1,58,58,20.6,5.22,
704,23743,,5,6,12.14,1,59,1,17.1,6.08,
705,23767,,5,6,30.87,1,41,14,4.7,3.18,
706,23783,,5,6,40.66,1,51,35,53.3,4.98,
707,23794,,5,6,45.65,0,4,39,18.6,5.12,
708,23835,,5,7,26.68,1,18,38,42,4.91,
709,23852,,5,7,38.32,1,9,28,21.8,6.15,
710,23871,,5,7,48.43,1,20,25,6.4,5.28,
711,23875,Cursa,5,7,51.03,0,5,5,10.5,2.78,A3IIIvar
712,23879,,5,7,52.87,1,8,29,54.9,5.33,
713,23883,,5,7,55.43,1,21,42,17.4,5.84,
714,23900,,5,8,6.62,1,24,15,54.7,5.5,
715,23941,,5,8,43.67,0,4,27,22.5,5.11,
716,23972,,5,9,8.78,0,8,45,14.7,4.25,B2IVn
717,23983,,5,9,19.6,1,9,49,46.6,5.43,
718,24010,,5,9,41.96,1,15,35,50.2,4.81,
719,24244,,5,12,17.89,0,11,52,8.9,4.45,B8V
720,24305,,5,12,55.87,0,16,12,19.5,3.29,B9IV: HgMn
721,24327,,5,13,13.89,0,12,56,28.6,4.36,B7V
722,24331,,5,13,17.48,1,2,51,40.5,4.46,
723,24340,,5,13,25.73,1,38,29,4.8,4.82,
724,24348,,5,13,31.29,1,62,41,28.1,6.49,
725,24372,,5,13,45.43,0,67,11,7.3,4.81,
726,24436,Rigel,5,14,32.27,0,8,12,5.9,0.18,B8Ia
727,24504,,5,15,24.41,1,32,41,15.3,5.01,
728,24512,,5,15,27.66,1,22,17,5.5,6.26,
729,24555,,5,16,4.14,1,11,20,28.9,5.52,
730,24608,Capella,5,16,41.3,1,45,59,56.5,0.08,M1: comp
731,24659,,5,17,29.02,0,34,53,39.8,4.81,
732,24674,,5,17,36.4,0,6,50,39.8,3.59,
733,24727,,5,18,10.55,1,33,22,19.2,4.54,
734,24740,,5,18,18.89,1,33,46,2.7,6.15,
735,24813,,5,19,8.08,1,40,6,2.4,4.69,
736,24817,,5,19,11.23,1,2,35,45.4,5.34,
737,24822,,5,19,16.59,1,22,5,48.1,4.96,
738,24829,,5,19,22.11,0,50,36,23.5,5.44,
739,24832,,5,19,23.72,1,33,59,7.6,6.49,
740,24836,,5,19,27.85,1,58,7,2.7,6.13,
741,24845,,5,19,34.53,0,13,10,36.4,4.29,B0.5IV
742,24873,,5,19,59.03,0,12,18,56.2,5.29,B7/B8V
743,24879,,5,20,0.92,1,33,57,29,5.05,
744,25044,,5,21,45.75,0,0,22,56.9,4.72,
745,25048,,5,21,48.41,1,41,48,16.8,5.22,
746,25098,,5,22,22.15,0,56,8,4,6.1,
747,25142,,5,22,50,1,3,32,40,4.99,
748,25192,,5,23,22.86,1,28,56,12.6,6.45,
749,25197,,5,23,27.83,1,57,32,40.3,5.24,
750,25202,,5,23,30.16,0,13,55,38.5,5.25,
751,25216,,5,23,37.72,1,16,41,57.7,6.09,
752,25247,,5,23,56.84,0,7,48,28.6,4.13,
753,25278,,5,24,25.31,1,17,23,0.8,5,
754,25281,,5,24,28.62,0,2,23,49.7,3.35,
755,25282,,5,24,28.91,0,0,53,30,5.07,
756,25292,,5,24,39.14,1,37,23,7.4,5.02,
757,25302,,5,24,44.83,1,1,50,47.2,4.89,
758,25303,,5,24,46.29,0,52,18,58.2,6.26,
759,25336,Bellatrix,5,25,7.87,1,6,20,59,1.64,B2III
760,25410,,5,26,5.72,1,16,42,0.6,6.23,
761,25428,Alnath,5,26,17.5,1,28,36,28.3,1.65,B7III
762,25429,,5,26,19.28,0,58,54,45.4,5.14,
763,25473,,5,26,50.23,1,3,5,44.4,4.59,
764,25499,,5,27,10.09,1,17,57,44.2,5.4,
765,25539,,5,27,38.08,1,21,56,13.1,4.88,
766,25541,,5,27,38.89,1,34,28,33.6,5.08,
767,25555,,5,27,45.61,1,15,52,26.8,5.52,
768,25583,,5,28,1.6,1,17,14,21.3,5.77,
769,25606,Nihal,5,28,14.73,0,20,45,33.2,2.81,G5II
770,25695,,5,29,16.49,1,25,9,1.1,5.47,
771,25737,,5,29,43.98,0,1,5,31.8,4.71,
772,25769,,5,30,10.21,1,63,4,2,5.43,
773,25776,,5,30,13.93,0,84,47,6.8,6.18,
774,25813,,5,30,47.05,1,5,56,53.6,4.2,
775,25853,,5,31,7.62,0,20,51,48.8,5.53,
776,25859,,5,31,12.74,0,35,28,13.6,3.86,K1II/III
777,25861,,5,31,14.53,1,3,17,31.7,5.46,
778,25918,,5,31,52.66,0,76,20,30,5.18,K4III
779,25923,,5,31,55.86,0,7,18,5.5,4.62,
780,25930,Mintaka,5,32,0.4,0,0,17,56.7,2.25,O9.5II
781,25945,,5,32,12.75,1,18,35,39.3,4.32,
782,25973,,5,32,33.68,1,57,13,17.8,6.44,
783,25984,,5,32,43.67,1,32,11,31.3,4.71,
784,25985,Arneb,5,32,43.81,0,17,49,20.3,2.58,F0Ib
785,26064,,5,33,31.63,1,18,32,24.8,5.67,
786,26069,,5,33,37.52,0,62,29,23.5,3.76,F6Ia
787,26093,,5,33,54.29,1,14,18,20.1,5.6,
788,26126,,5,34,16.79,1,3,46,1,5.32,
789,26176,,5,34,49.24,1,9,29,22.5,4.39,
790,26207,Meissa,5,35,8.28,1,9,56,3,3.39,O...
791,26220,,5,35,15.82,0,5,23,14.3,4.98,
792,26221,,5,35,16.47,0,5,23,22.9,5.13,
793,26224,,5,35,17.2,0,5,23,15.7,6.71,
794,26235,,5,35,22.9,0,5,24,57.8,4.98,
795,26237,,5,35,23.16,0,4,50,18,4.58,
796,26241,,5,35,25.98,0,5,54,35.6,2.75,
797,26248,,5,35,27.12,1,24,2,22.7,5.37,
798,26264,,5,35,36.13,0,78,49,15.2,6.04,
799,26268,,5,35,39.49,0,4,51,21.9,5.24,
800,26311,Alnilam,5,36,12.81,0,1,12,6.9,1.69,B0Ia
801,26366,,5,36,54.33,1,9,17,29.1,4.09,
802,26382,,5,37,3.71,1,17,2,25.5,5.53,
803,26394,,5,37,8.79,0,80,28,18,5.65,
804,26408,,5,37,15.07,1,64,9,17.5,6.15,
805,26412,,5,37,16.49,0,27,52,16.3,6.15,
806,26451,,5,37,38.68,1,21,8,33.3,2.97,B4IIIp
807,26460,,5,37,44.64,0,28,41,23.3,5.28,
808,26536,,5,38,38.1,1,30,29,32.8,5.4,
809,26549,,5,38,44.77,0,2,36,0.2,3.77,
810,26563,,5,38,53.09,0,7,12,45.8,4.77,
811,26594,,5,39,11.15,1,4,7,17.3,4.5,
812,26634,Phact,5,39,38.94,0,34,4,26.6,2.65,B7IV
813,26640,,5,39,44.19,1,25,53,49.7,5.18,
814,26727,Alnitak,5,40,45.52,0,1,56,33.3,1.74,O9.5Ib SB
815,26777,,5,41,17.72,1,16,32,3.1,4.84,
816,26865,,5,42,13.96,0,22,22,25.5,5.88,
817,26885,,5,42,28.66,1,1,28,28.8,4.9,
818,26942,,5,43,1.66,1,56,34,53.2,6.05,
819,27046,,5,44,8.46,1,61,28,35.5,6.17,
820,27072,,5,44,27.97,0,22,26,51,3.59,F7V
821,27100,,5,44,46.42,0,65,44,7.9,4.34,A7V
822,27196,,5,45,54.05,1,49,49,34.6,5.46,
823,27204,,5,45,59.89,0,32,18,23,5.18,
824,27249,,5,46,30.37,1,56,6,56.6,5.93,
825,27265,,5,46,45.49,1,15,49,21,6,
826,27288,,5,46,57.35,0,14,49,19,3.55,A2Vann
827,27316,,5,47,13.15,1,14,29,18.3,5.72,
828,27321,,5,47,17.08,0,51,4,0.2,3.85,A3V
829,27338,,5,47,26.2,1,17,43,44.9,5.47,
830,27364,,5,47,42.9,1,13,53,58.7,5.28,
831,27366,Saiph,5,47,45.39,0,9,40,10.6,2.07,B0.5Iavar
832,27369,,5,47,48.15,0,72,42,8.3,6.54,
833,27386,,5,48,0.23,1,6,27,15.2,5.26,
834,27468,,5,49,0.96,1,24,34,3.2,4.88,
835,27483,,5,49,10.46,1,39,10,52.1,4.51,
836,27511,,5,49,32.94,1,12,39,4.9,4.89,
837,27530,,5,49,49.58,0,56,9,59.4,4.5,K1III
838,27534,,5,49,53.55,0,66,54,4.4,5.1,
839,27566,,5,50,16.8,0,79,21,41.5,5.46,
840,27581,,5,50,28.9,1,14,18,20.5,5.54,
841,27592,,5,50,33.89,1,56,55,8.2,6.53,
842,27628,Wazn,5,50,57.55,0,35,46,9.5,3.12,K1.5III
843,27639,,5,51,2.41,1,37,18,20.5,4.72,
844,27654,,5,51,19.15,0,20,52,39,3.76,G8III/IV
845,27658,,5,51,21.98,0,7,31,4.8,5.36,
846,27673,,5,51,29.39,1,39,8,54.5,3.97,
847,27731,,5,52,17.26,1,58,57,50.9,6.14,
848,27743,,5,52,22.3,1,14,10,18.5,5.6,
849,27750,,5,52,26.44,1,1,51,18.6,4.76,
850,27810,,5,53,6.88,0,33,48,5.2,4.88,
851,27830,,5,53,19.64,1,27,36,44.2,4.56,
852,27913,,5,54,23.08,1,20,16,35.1,4.39,G0V
853,27949,,5,54,50.79,1,55,42,24.9,4.96,
854,27965,,5,54,56.69,1,19,44,58.6,5.92,
855,27971,,5,54,57.83,1,59,53,18.3,5.2,
856,27989,Betelgeuse,5,55,10.29,1,7,24,25.3,0.45,M2Ib
857,28010,,5,55,29.89,0,37,7,14.2,4.97,
858,28098,,5,56,20.94,0,31,22,56.8,5.52,
859,28103,,5,56,24.32,0,14,10,4.9,3.71,F1V
860,28199,,5,57,32.21,0,35,16,59.9,4.36,B2.5IV
861,28237,,5,57,59.66,1,25,57,14.1,4.81,
862,28271,,5,58,24.44,1,1,50,13.7,5.89,
863,28296,,5,58,49.58,1,0,33,10.7,5.21,
864,28321,,5,59,1.07,0,9,22,56.1,6.15,
865,28325,,5,59,4.31,0,9,33,29.3,5.04,
866,28328,,5,59,8.79,0,42,48,54.4,3.96,K0III
867,28358,,5,59,31.55,1,54,17,5.9,3.72,
868,28360,Menkalinan,5,59,31.77,1,44,56,50.8,1.9,A2V
869,28380,,5,59,43.24,1,37,12,46,2.65,A0p Si
870,28404,,5,59,56.1,1,45,56,12.3,4.3,
871,28499,,6,0,58.56,1,47,54,7.1,5.71,
872,28574,,6,1,50.43,0,10,35,52.6,4.92,
873,28614,,6,2,22.99,1,9,38,50.5,4.12,Am...
874,28677,,6,3,17.87,1,42,54,42.8,6.08,
875,28691,,6,3,27.36,1,19,41,26.2,5.14,B8V
876,28716,,6,3,55.18,1,20,8,18.5,4.64,
877,28734,,6,4,7.22,1,23,15,49.1,4.16,G7III
878,28756,,6,4,20.28,0,32,10,21.8,5.65,
879,28812,,6,4,58.19,1,5,25,11.9,5.67,
880,28814,,6,4,58.36,1,4,9,31.2,5.63,
881,28816,,6,4,59.13,0,16,29,3.9,4.92,
882,28823,,6,5,3.42,1,42,58,55.1,5.9,
883,28909,,6,6,9.36,0,66,2,22.9,5.72,
884,28910,,6,6,9.33,0,14,56,7,4.67,A0V
885,28946,,6,6,35.09,1,38,28,58,5.35,
886,28957,,6,6,41.07,0,42,17,55.7,6.15,
887,29034,,6,7,31.63,0,37,15,10.5,5,
888,29038,,6,7,34.32,1,14,46,6.7,4.42,B3IV
889,29048,,6,7,41.63,0,19,9,57.6,5.28,
890,29064,,6,7,52.87,0,42,9,14.4,5.5,
891,29134,,6,8,44.34,0,68,50,36.4,5.06,
892,29225,,6,9,43.99,1,23,6,48.5,5.75,
893,29246,,6,9,58.99,1,58,56,8.3,5.35,
894,29271,,6,10,14.2,0,74,45,9.1,5.08,
895,29276,,6,10,17.91,0,54,58,7.2,4.72,
896,29353,,6,11,15.02,0,65,35,22.9,5.01,
897,29379,,6,11,32.31,1,24,25,13.4,5.83,
898,29388,,6,11,36.58,1,48,42,40,5.78,
899,29426,,6,11,56.4,1,14,12,31.7,4.45,B3IV
900,29433,,6,12,1.34,1,19,47,26.1,5.76,
901,29434,,6,12,3.28,1,16,7,49.6,4.95,
902,29450,,6,12,19.1,1,22,54,30.7,6.51,
903,29490,,6,12,51.05,1,65,43,6.6,5.36,
904,29650,,6,14,50.94,1,19,9,24.8,5.2,
905,29651,,6,14,51.34,0,6,16,29,3.99,K3III
906,29655,Propus,6,14,52.7,1,22,30,24.6,3.31,M3III
907,29696,,6,15,22.74,1,29,29,55.4,4.32,
908,29704,,6,15,25.13,1,16,8,35.5,5.34,
909,29730,,6,15,40.51,1,59,59,56.5,5.37,
910,29736,,6,15,44.97,1,12,33,3.9,5.44,
911,29789,,6,16,19.05,1,23,58,12.2,6.09,
912,29800,,6,16,26.57,1,12,16,18.2,5.04,
913,29807,,6,16,33.14,0,35,8,26.6,4.37,G8II
914,29840,,6,16,58.71,1,23,44,27.3,6.24,
915,29850,,6,17,6.62,1,9,56,33.1,5.39,
916,29884,,6,17,34.68,1,46,25,26.1,6.53,
917,29885,,6,17,35.13,0,10,43,30,6.76,
918,29919,,6,17,54.83,1,61,30,55.1,5.01,
919,29949,,6,18,16.86,1,46,21,38.7,6.33,
920,30049,,6,19,22.52,1,23,16,28.2,6.95,
921,30060,,6,19,37.39,1,59,0,39.3,4.44,A2Vs
922,30073,,6,19,42.8,0,7,49,22.5,5.27,
923,30122,Furud,6,20,18.79,0,30,3,48.2,3.02,B2.5V
924,30247,,6,21,46.11,1,53,27,8.6,5.34,
925,30272,,6,22,3.56,1,59,22,19.6,6.05,
926,30277,,6,22,6.85,0,33,26,10.6,3.85,G7II
927,30321,,6,22,38.23,0,69,59,2.9,5.56,
928,30324,Mirzam,6,22,41.99,0,17,57,21.3,1.98,B1II/III
929,30342,,6,22,55.87,0,56,22,11.7,5.6,
930,30343,Tejat,6,22,57.59,1,22,30,49.9,2.87,M3IIIvar
931,30419,,6,23,46.1,1,4,35,34.2,4.39,A5IV
932,30422,,6,23,46.5,1,4,35,45.1,6.72,
933,30438,Canopus,6,23,57.09,0,52,41,44.6,-0.62,F0Ib
934,30520,,6,24,53.9,1,49,17,16.4,4.92,
935,30565,,6,25,28.65,0,69,41,26.8,5.37,
